"lat_centers","lon_centers","min_lons","max_lons","min_lats","max_lats","A0000","A0001","A0002","A0003","A0004","A0005","A0006","A0007","A0008","A1000","A1001","A1002","A1003","A1004","A1005","A1006","A1007","A1008","A1009","A1010","A1011","A1012","A1013","A1014","A1015","A1016","A1017","A1018","A1019","A1020","A1021","A1022","A1023","A1024","A1025","A1026","A1027","A1028","A1029","A1030","A1031","A1032","A1033","A1034","A1035","A1036","A1037","A1038","A1039","A1040","A1041","A1042","A1043","A1044","A1045","A1046","A1047","A1048","A1049","A1050","A1051","A1052","A1053","A1054","A1055","A1056","A1057","A1058","A1059","A1060","A1061","A1062","A1063","A1064","A1065","A1066","A1067","A1068","A1069","A1070","A1071","A1072","A1073","A1074","A1075","A1076","A1077","A1078","A1079","A1080","A1081","A1082","A1083","A1084","A1085","A1086","A1087","A1088","A1089","A1090","A1091","A1092","A1093","A1094","A1095","A1096","A1097","A1098","A1099","A1100","A1101","A1102","A1103","A1104","A1105","A1106","A1107","A1108","A1109","A1110","A1111","A1112","A1113","A1114","A1115","A1116","A1117","A1118","A1119","A1120","A1121","A1122","A1123","A1124","A1125","A1126","A1127"
-22.5,81,-25.7142857,-19.2857143,80.5,81.5,-36.58673629389,32.5657206415449,-49.3862585168028,-40.8219411909106,-33.450671938608,-64.2210519470911,-8.90574445836263,-36.6393340155926,-36.3604106324821,-67.9730754313971,-11.3359258761509,4.91282521985645,-28.2358556248561,-16.5076462387082,-23.2019778159535,38.3456134513248,-43.1890984417041,-40.1747366954674,15.2015087458659,-73.0199879740559,-45.4269180562464,-6.82108929640073,-61.2007822210403,-21.3287807804398,-25.7868635703079,4.34055276957215,-17.7585333026962,-18.0044303813749,20.7343684117384,-44.7614933521723,-26.7711361950447,-57.7406406579423,-65.5164542730354,-5.0913425028894,-63.1177656728145,-43.1785560547642,-56.2156942909561,-64.4869170615865,-20.6787832091168,-65.1786008256772,-34.0911994448888,-37.8992275575424,-4.2616063468591,-9.36533693436521,12.4223452817783,-39.3787539033232,-57.0745499747542,0.211780171417056,-32.0075527532941,-23.2500174230663,6.60110229782989,11.6774361533267,-35.5182137754052,-31.7482226498489,-13.4830391833753,-41.0277209310736,-47.939761439028,-8.75751764016904,-25.4600699190698,-36.3734686106686,-49.7662868517863,-23.0530591578803,-38.558383273568,-29.4021942643501,-59.9690535573108,-2.36968868044197,-52.4096171073555,-37.6042101325281,-27.0803465517626,-39.2107401384714,-38.6160958775154,-40.7393839068391,-38.0700044119869,-53.9518396541446,-82.5579386693783,-77.651849295839,-50.9906569280755,-58.2156391554288,-58.8741615757595,-46.919021753317,-63.7999832613905,14.8275706969147,-46.8661898248524,-62.7319567528193,-58.9482341010329,-74.1078966325292,-61.6148777078273,-70.5976438484479,-44.1117821608087,-2.34220747488048,-57.4935828903803,-82.0707102034634,-59.9458454075464,-66.1455496452135,-43.1209167763278,-91.050965628758,-102.831206050942,-80.2690109038545,-78.4041121065238,-70.5546694395139,-27.480553207509,-47.7229988404534,-19.350919033788,-71.8215373065656,-69.1350196448828,-47.240926446714,-43.0521407759954,-52.58945783023,-9.26302114406901,-56.6141359857361,-86.7600434424586,-30.8105436125193,-44.0408284952192,-96.0507861842426,-42.2219556127048,-62.645669051863,-20.9027727541364,-58.3484683326629,-2.1646550393608,-50.2127144954429,-86.3763345280355,-44.6250952137671,-21.9050590579251,-76.27223228447,-49.5719523898356,-55.3737787528756,-81.4643313538369,-22.8512722836058,-61.6126606033653,5.72572324400962,-77.8907280999974,-97.1714388858997,-86.6362408328816,-28.0269353733297,-55.7639632566327,-16.195231558064,-78.8026464255684
-16.0714286,81,-19.2857143,-12.8571429,80.5,81.5,-19.8627216851633,133.53220617838,-51.6466636496448,-32.6149852481352,-6.63984563437039,-30.9062693422312,-8.82244255995998,-19.9187262650888,-19.6999452932585,-45.3973350146881,52.8172437338901,22.0190623928736,34.8947340522587,60.3549196692937,-36.4045585258664,109.196000603629,-34.4092737579607,20.5705330501495,136.0093426849,-55.6619233001102,-40.8378347605256,19.9858026686166,-56.0604884074647,-34.7472120338921,-39.1476726552662,113.244860002917,-29.6139367394893,61.0428683281253,83.6002385106405,-47.9633916107934,-40.2220486519113,-12.6226807869019,-44.176488610667,22.9801879151092,-60.1166412989297,-50.9606374253828,-50.4046414901195,-53.7576165478678,-13.4048862369481,-45.3862586390067,-42.980846713693,-42.2553094915245,26.1731313107245,-5.54247075333845,74.6555203853598,-38.5240283066648,-27.5705478844436,46.2774619499759,-39.8175302259007,28.6103306266017,85.9952724778319,81.0110845056319,21.6984269679152,0.703578782299434,13.3115919891252,-27.9133393307269,-12.1553517963626,-0.444050079028304,-4.7533570393138,-21.0454876072717,-28.4782026139093,-26.157188329472,-28.3626651714228,10.0533766878484,-49.157654604769,32.9222257601944,-42.8167232560015,-4.03932933504019,-19.3664542682489,-14.9068875305145,-16.961419640424,-36.1492110841855,-18.8003044023257,-127.191278992842,-139.293704681139,-133.997303722293,-91.8832865714009,-125.301783641514,-95.3305771431217,-96.0044963269284,-125.913052235254,60.3858351755538,-131.079636644102,-132.084347722396,-85.5868574114353,-129.959220993934,-131.307772488377,-144.376778087708,-111.452156841798,-6.68683056857746,-60.3382580331858,-131.150799198143,-109.359368645148,-117.10480066408,-54.5272437801343,-155.378575709871,-162.749020936612,-120.802354142853,-154.583341740389,-141.488871965361,-82.6516616829736,-115.18161228237,-1.38845832351566,-142.928683668181,-81.9830650756979,-125.553500143649,-114.060097068903,-127.521884840459,21.831381231114,-129.499874941136,-123.740394383092,-43.4408044205887,-36.9094556699434,-159.545648266556,-115.474153822709,-139.781984350775,-47.0295668415436,-104.607286020149,-17.7386064281353,-140.52211389215,-133.407585948425,-115.084275069418,-1.94052742664161,-112.971155338289,-73.7190641537339,-87.5990907670104,-146.172312346165,-41.2588954371369,-142.945753008631,0.70182692944542,-102.975499864816,-156.985146434072,-152.622617113567,-58.6555643542955,-133.89546238044,1.19860460213638,-105.876519296241
-18,82,-21.6,-14.4,81.5,82.5,-11.4696173156234,-22.921234218605,-9.82329007613087,-14.7634066301722,-5.77993055596531,-15.3337192154437,-7.57624557083323,-11.4664033741649,-11.3810694207203,-9.74440350739118,-26.7164363852609,-15.5898067813698,-27.2429999468616,-26.0080579004791,-8.68268710658819,-21.1293177502162,-5.97589324362691,-9.65474666775504,-21.4031442863115,-13.7197517713038,-7.53135985474361,-4.45176568396865,-11.4813484416654,-4.63613684384867,-9.72750869360828,-21.5023035275144,-8.55908279754912,-11.9138368468802,-8.51697893151652,-11.756189982469,-6.78117800596886,-11.6101505074742,-17.0379718712784,-18.903922553032,-13.3910789669976,-9.67153239356998,-13.2039154681642,-11.3746121972584,-6.79464886670364,-13.8192531455384,-9.10214103602184,-8.32857796868209,-10.4111460062791,-5.66990853470064,-10.6468259094923,-7.51972319283726,-16.9352457481406,-13.6524338740681,-10.2609403541565,-9.08968444492387,-23.1865934440807,-15.5130959696158,-14.1923292455001,-9.12648715357008,-16.530981591519,-11.6542293130112,-10.9562391483492,-9.91048762547542,-14.152228349757,-7.22271285077674,-9.90984204021357,-9.31019765227717,-13.9603501423641,-12.0731685639422,-12.5840510050297,-14.7664472706734,-12.9286618122197,-15.2042386013961,-8.00517511085616,-15.4130000838034,-11.4730273507172,-10.1624118445081,-11.0078494805223,39.3409450085926,31.1555541829496,35.1393802416982,32.6170087230356,32.4866781487199,34.4189822743701,36.0341125960498,36.6608820486068,35.1173870192086,42.5177054542634,32.5527643153268,22.647238352712,34.5468307100627,33.6478822438663,35.0900218371921,37.4420785495372,26.736212866126,26.6456838712167,27.9428375093185,29.5699625175671,32.655325833801,26.4514460943259,33.1859915505172,30.949936844086,32.4502027742071,33.1590839808574,35.5255470419595,43.0877925631994,42.5980552242907,31.7738179760687,35.7706083447891,33.9003992176696,40.666657527345,32.9102022267217,38.0237696872621,31.0293865170117,33.9629584125463,32.3288124943917,37.601903541274,31.3060588604786,31.4661371784345,41.669724966222,35.9919908812826,38.35328376137,33.4854081623582,33.3395314543035,37.1859812512884,30.5196086242635,39.9375672743807,22.551369250097,27.2724603207321,31.441327785472,25.9819268722691,32.3493295992437,26.8854856717278,36.7793432445855,34.4835234224994,25.8793902461052,29.3556611328465,31.4040170736341,37.9362203752365,39.481840370333,18.3464498213082,26.6049663536763
-10.8,82,-14.4,-7.20000000000001,81.5,82.5,9.18334305284855,-20.4722067082692,14.7511472610159,9.73358611917366,9.59089365297282,17.3809798059724,0.987404473067279,9.20469779039967,9.13012122296028,20.9573294749234,-5.96360698749233,-7.13695886896809,-0.157655235115456,-4.10260294467601,6.02336190688917,-21.6864175043495,13.7938586712192,9.33946165755625,-14.6948203547758,21.4413387475964,13.8065812943809,-0.0422111725748512,18.24018358182,6.62131908412714,6.60916159545633,-10.4742740837845,4.06907575744276,-0.283563751263719,-12.5659303464518,12.4800196183327,7.95202920446661,15.3274164789894,17.5207585425335,-4.93178311213158,18.3587720219224,12.6787376031266,15.8646551646547,19.3168579041087,5.01094114784052,18.5308170259971,9.652634042114,11.2067354225145,-2.30137339677466,1.4240784506452,-9.9167704880077,11.7547766133652,14.3043989085375,-5.22576514651332,8.5206506974123,3.3939714104965,-11.3499603509238,-10.4022527274556,6.59927413435449,7.16645022373593,-1.03858010994164,10.7695902169073,12.350077817973,-0.100158097971879,4.11306619414467,10.1426763336273,13.9647028500863,5.48378607504062,9.15311162816468,5.73490527787496,17.2773529386953,-4.61010883367322,14.4866134010268,7.87221272550746,7.07886764580679,8.53512056332902,9.79137572793419,11.3807148599269,9.80248055954836,84.1893080802002,91.215852976978,90.9172306979956,80.2970654773947,83.1198237172005,83.3402494834672,80.0814775177531,86.6174637124886,55.1065331342733,83.4400491182372,84.8149558862469,79.0472505223945,89.4798115081947,84.8474899162194,88.7041305585629,80.0131136346935,60.3732490777556,79.8767375718977,89.6459592306788,82.3199989795939,85.8130758945316,74.7310738063764,95.2274981673013,98.5064135834298,90.6355930884093,90.8590588197115,88.8478174251632,75.4788439549742,83.4742968849144,66.550662257081,89.4138704086256,85.7398075987337,82.351721016781,77.8627755822473,83.4104416236896,62.4423424502319,83.220867490493,92.708710829105,73.2069634440113,75.4775849210117,96.318862083281,80.7268698635316,86.2301230784127,70.1715542922664,83.2850440251928,62.6753369575457,82.4588411316918,92.188899966505,80.8791653369047,65.5857671392079,87.143662162932,79.0459928835037,79.0940215429012,91.4179731625959,67.6948023697352,86.2542290003332,59.5503752515816,87.0059086474821,95.8575312697247,92.9544241536735,72.7608194797074,85.0659400109102,61.9969785032728,87.6360107829219
-45,83,-49.0909091,-40.9090909,82.5,83.5,2.6178076313045,54.8448649366954,-8.86984895327738,0.960677196049565,4.54119520546623,-4.95005683906098,10.3452620887072,2.61111035310593,2.80204533681836,-11.5062572591322,29.7770108049912,23.9348134590732,22.1608079100583,29.9121394920215,1.84993931103227,51.0755051835465,-4.43912001043443,10.5925798114058,51.3059330169749,-13.7083772024952,-6.58885681642996,16.3808304307613,-11.8996095311989,-0.601648660909211,1.27593252286752,43.9493927616891,4.69691297015795,25.5502969783766,38.176890987063,-4.67092703833576,-1.8896190455055,-0.566248361957431,-6.64154409356841,22.5871743380106,-11.3105219309116,-6.62372702631528,-7.50780244714197,-12.5816724074025,5.86575141870104,-9.17596004754053,-2.63468302190144,-4.54882094917936,19.9847078753615,10.0324112419673,34.6631489249958,-4.60779702222846,-1.25367563697893,26.4455494630079,-0.352462673194123,15.9893956233405,39.3203376074974,37.0564793344901,12.9192384593276,7.33969708863098,17.8903203583374,-0.01753176013519,1.38870837485598,13.3065496781161,10.2116185031182,0.574983184347901,-3.41814442383414,3.98216235285047,2.07023299511675,11.0665925657203,-9.31202134733243,23.3899568399076,-5.34425366279316,7.33155140337986,3.48819092453275,5.21959860335312,2.72421313808116,-2.80010926312745,2.227233807427,-14.4694543781242,-19.9391767886569,-20.0233374503079,-2.85625063756577,-11.1067092944404,-6.17732935664822,-3.9880474084816,-15.3505266802387,46.6343736117685,-14.7955319421236,-13.7331034540284,0.695824284383083,-17.8503539110923,-13.8896577834576,-20.385234980054,-7.33236777351942,28.8978023684354,4.51652992705009,-16.3886916366109,-6.9353128830699,-11.9451095380253,9.16714151907786,-27.4579756153472,-30.5106376264034,-16.1559420682589,-22.9295422879828,-20.1329524661607,1.55889354574894,-10.5729083595048,25.1967312408279,-20.9370066354552,-4.88397966664325,-13.0241969350187,-5.05232052632896,-13.6323443309545,32.9637336615337,-12.2798542128982,-18.3381778392286,11.8513325473349,11.7877582657563,-27.972464231192,-9.48443271840371,-17.59054911787,12.9325672447288,-7.63556281605477,24.8489715119867,-14.5668581681754,-19.6249952463994,-9.49234492806593,26.5357183126201,-10.7631345687633,1.9047338915225,-0.0648542205182314,-21.7467954614913,16.7092726406497,-18.6396557829741,30.4323244373803,-8.86765205755811,-26.3652083930949,-23.7744319242227,8.55998425459567,-16.8348107073447,30.334153934,-10.0347617309357
-36.8181818,83,-40.9090909,-32.7272727,82.5,83.5,-1.8332774263977,1.2896998189531,-3.03197268409234,-2.96180184458135,0.58365650638611,-4.96034197383232,1.38040410637254,-1.82844520749516,-1.73091742941089,-3.94877790243559,-3.93139449076225,0.552156385003796,-5.39999284872944,-3.84346842533272,-0.150219922601482,1.79481945197753,-1.03215669652004,0.00903533187362798,1.69263544050456,-5.70694870419902,-1.86121367729696,3.60235144676525,-4.30688526486371,0.651385402753125,-0.568317376820946,0.231475135300946,0.393832653685753,1.94779941856514,5.80415991456701,-2.65911832784345,-0.371067395832085,-2.59384038980027,-5.45429284613379,-1.26083092449968,-4.61841190190262,-2.31587393421486,-3.91939138208655,-4.55877827089105,0.824072905781075,-4.92464477047011,-1.32139298856353,-1.63969908372293,1.49086423231452,2.10464815336007,4.07801004383266,-1.42483463476409,-4.68991237905378,1.02898877966605,-1.23233296025047,1.48636489163147,-1.21261817069384,1.88732226129481,-1.48511514985737,-0.025386041180763,-1.12191302159533,-2.27798270991305,-1.9028663521572,0.905901324068917,-1.4348569058405,-0.404423260365523,-2.30467328051064,-0.309736837851258,-2.53817513429333,-0.819214377410276,-4.3123205118875,0.210644922660077,-3.59139965027757,-2.72100416785973,-0.158571068758535,-2.86356200242239,-1.88945318413394,-2.13404861146742,-1.76413592395561,-1.25213470349768,-5.42524997711341,-4.18180284422604,-2.36150988704394,-2.99969468122962,-2.17896991487832,-1.00282568066888,-2.63734055415603,7.39588375453581,-0.12159837548658,-3.38481926407722,-5.57437055672769,-4.00713149930664,-3.08267508855491,-3.82706838487224,-0.757661635922841,0.0882978453827095,-4.12434709043231,-5.98215333457871,-3.76181775884271,-3.69091295745307,-3.2646662311453,-6.10464768062336,-7.41425509789509,-4.73309194472013,-4.6850765059806,-3.76025036149322,2.89256022145703,0.402465503781638,2.04093669517575,-3.8284591524754,-2.23729012795747,-0.398275512517553,-1.6322363883321,-1.59290643018706,3.09295441219917,-2.56588811254,-5.18529614257572,2.35803107944215,-0.518255834470112,-6.59244251585386,0.599649530050124,-2.87030403449313,3.0774783957854,-2.72268187217251,2.50229963900872,-1.40897564893221,-5.91613967693525,-0.0945694542784305,-2.44042432173182,-5.59449170237459,-2.24964375867448,-4.35577925585927,-5.13310555248254,-1.62561430054456,-2.7432657522526,4.09795530034712,-6.13880144298156,-7.00245293406452,-5.70849165594963,2.10394789536627,-1.61635414163182,-3.37691848033638,-6.04390075081843
-28.6363636,83,-32.7272727,-24.5454545,82.5,83.5,-3.41237675412434,-9.04999735309537,-2.89717189229048,-4.84469947039591,-0.187792134935498,-3.73503160552451,-3.03851166822095,-3.40240547384802,-3.3547002989875,-1.23552752414955,-10.3665307956449,-6.72793011451316,-9.97477063168905,-9.43978594876281,-3.31575611220886,-9.42210535804201,-0.798332463657881,-0.247002805252887,-6.10282997811674,-3.24491865226881,-1.55669020608569,-0.101276098356064,-3.00281863610535,-1.67284902889836,-3.64738487328512,-6.51202948748181,-3.40289870200402,-1.00299047827239,-1.28792829118001,-3.67429696861997,-2.56864112150634,-1.22258355331074,-4.64704753869107,-7.70534216667819,-3.63631949926696,-3.08673866823873,-3.70916957501699,-2.6777625222865,-1.85041003812462,-3.44922815881299,-3.12416737267068,-2.63595441732586,-3.52738116892447,-1.78968230836359,-2.42257283923987,-1.94712172055705,-4.73551626065285,-4.86564678871371,-3.56754886859766,-0.716578097830362,-8.94932741015552,-5.29067927194331,-3.07747181944691,-1.43492960003149,-6.25380105154003,-3.44199126474504,-1.69279532371539,-3.87192489452586,-4.84320126287928,-1.10898300182318,-1.83854663160186,-3.41766047224282,-4.51743204504354,-3.0244157186055,-3.33404722206995,-5.72912127067685,-3.68504108815571,-4.64297522964409,-2.30944286516488,-4.82472166148515,-3.1470266320178,-3.0790303176987,-3.02607288229184,6.52591468286895,4.29135432857575,5.85598386529668,4.12111682655661,3.87303174686444,5.66645195676236,5.50771233644534,5.91619852465451,7.68906064623863,7.31168501670521,4.00714651332175,0.268300813005701,5.4483619325293,4.39070968511373,5.05384845317965,5.42682857333565,0.348091663996276,2.60374580876773,3.14868642765738,3.02735896629629,4.44444496517582,1.63045294444175,5.07982092027118,4.72914904433417,5.22211923938395,4.62536332462433,5.27127659464267,8.26012583098095,7.98140667338507,5.51456343594733,5.41342544690825,7.03436684215999,6.77888244605527,3.4492586742586,5.70469109073786,5.43317500912984,4.30718312848392,5.58015281942168,7.68344429569079,5.599723181286,4.7202628655045,7.38075767400688,5.13782418411204,7.20318978030608,4.70582949643964,3.66618957409783,5.06643327773855,4.3085994957492,6.67464321271258,-0.239727298190849,2.88088089346093,4.08839929734363,1.54902467350809,4.57738400773722,0.869899219114625,5.28845087478457,4.72826923842095,2.48777762897451,4.04724964790113,4.39485333678793,6.97028399297616,6.41990426438371,-2.60931846444963,2.79950324203693
-9.64285710000001,81,-12.8571428,-6.42857140000002,80.5,81.5,20.6944716474168,149.509794416673,-8.23369902357094,4.23242552877107,42.3582705420701,40.8322345991902,0.451942347702451,20.6826221802271,20.6806378767035,29.1776118850362,84.4826058398662,21.5013434304328,80.9237580448607,104.212221851222,-22.4586566400641,104.035116726047,12.9669482772633,91.995565223938,181.732696842068,16.8388239749661,5.2667095619055,46.2933294129081,0.825260862795094,-18.2588147171788,-23.8113721488943,161.199716034331,-19.8294267352895,121.162820922737,102.336643819408,-11.3268886923568,-21.1577017911774,64.1642505296121,20.5100188836212,35.1036061352017,-4.58631667062588,-16.3324182844758,0.476523052358291,9.65083199627363,12.2054944867914,21.038860516603,-16.9112517986656,-9.19489805291569,46.117621656641,8.7328233144959,98.5334149161931,-0.0488308254538588,34.0124081350112,67.9152931398176,-16.1659634879021,80.2728515616508,112.627867067393,104.309967212901,82.6715887930247,48.9396497464844,34.0416027369764,14.4736377236522,51.0111643176722,11.1430149483258,25.4232418769114,23.1839009844622,28.9904090733742,-7.27836663323984,8.11118721087499,56.953797601033,8.62577746031525,49.7174062685425,6.91389734857426,43.5159756169656,11.0120121730365,28.7634281121095,28.400256588203,2.66267305303944,25.180227732219,-138.181072787621,-122.639225873237,-117.627205179068,-94.1178008480868,-135.464968281667,-85.4799911558923,-103.069170880939,-124.165591785948,51.7783709375292,-152.385214943381,-139.278588586655,-80.4311914761002,-117.312923458191,-138.866517372402,-144.613685576207,-130.38450794893,-37.6146226331425,-40.3422755309092,-113.272419483208,-110.602494883446,-111.060203376732,-52.7013483915751,-133.184282916475,-129.291253173649,-95.8386097931855,-150.631209954586,-139.794890580582,-104.572883880183,-126.450502665628,1.92079101520938,-139.899275562817,-49.5621749903253,-144.369680985413,-139.828934125112,-142.272024871629,23.1147687647348,-143.119770595453,-90.6896636168098,-42.5379169279832,-18.0403601287876,-133.873431101725,-135.271012304907,-148.433788702504,-62.0747367274877,-102.264991027111,-49.0003578449864,-166.840667642247,-108.47951006024,-132.503922469197,-4.79458602845464,-94.2613742071512,-68.5838106709782,-86.3298551480004,-133.847176021641,-61.2855489265305,-154.139649403751,-29.9450290116727,-77.4693776767954,-130.009386916905,-137.023080548419,-70.1430754780135,-145.86620792693,-11.4443723356729,-80.0724228244507
-31.9354839,80,-34.8387097,-29.0322581,79.5,80.5,-27.2805601177613,0.31718177278286,-30.0413147555249,-22.5543790670431,-34.7764996084372,-58.2429000120024,3.70770904966858,-27.3123737779617,-27.1630899088682,-60.5295260045569,-15.3587623155849,15.0809867597858,-29.7983377443322,-28.2944662863215,-0.480303654149621,20.5003029213282,-33.6080702010889,-56.0835207700112,-26.974153395116,-58.9675842968178,-32.0795789774016,-11.6831303188984,-43.4768762512589,-2.81907762125352,-1.56574263532121,-30.7319264890633,3.57738518802548,-43.4423837442346,-2.05142589643922,-22.7949249350627,-5.94961708321011,-61.9132706604585,-50.5039471854907,3.01678035120431,-41.6028350817119,-21.2366187379176,-37.1117388901024,-49.5984098246798,-11.6193953478276,-53.0484007718863,-12.7455877163086,-19.7124649678053,-6.09002484660698,-0.363486482536954,-7.61300681383257,-24.6107152281501,-47.6921601661816,-7.79334166948921,-9.99823038086002,-36.2056741526247,-11.555481883783,-8.05093491666828,-45.9156049013581,-33.4655647372552,-6.40174537062242,-29.207156201963,-48.4648037313759,1.48055985883694,-16.4814719868326,-29.9563414743261,-43.1642499703007,-5.69075552824053,-22.5086213976341,-32.5464456461997,-44.3796762270256,-3.26239159354881,-36.1804746244475,-34.1401917316431,-16.64919610224,-29.8592769574551,-31.7962388380078,-25.58396930992,-30.4051115172561,-9.66392043058971,-37.3124916214379,-36.8699285537886,-18.8872922339559,-10.2151752075781,-29.9530092221882,-13.5315395439953,-22.3865587148563,-5.84749743470648,0.298751375518689,-13.1303626508173,-24.1642360872343,-33.4184087316148,-13.1034895685493,-20.7788525608345,-2.27447341614868,10.7079675788014,-40.4492955215802,-37.8348467653435,-19.0295054560802,-27.2060960735533,-22.5108034504344,-43.0800302472652,-54.0478359886825,-45.5339811475527,-24.2212331687994,-22.8349781913271,1.43442776748046,-9.76581878583416,-20.5751703778853,-24.12902085841,-51.7219328336046,-1.86892049650178,5.53070469902506,-6.37647520542971,-17.5321371398257,-6.9646264725435,-53.3331826696765,-19.7881678177289,-37.2014652665164,-46.2059296376096,-0.863691578295825,-12.4765701642521,-4.16599275138853,-23.3644307396573,11.5659574125389,5.56461155483299,-45.8838818391025,-3.15935510952363,-16.7442134432206,-38.9986717865586,-25.6441431690034,-21.1073138967,-32.9578096946286,-0.381849182666891,-9.92939206250057,12.3540539487147,-45.9446602550317,-46.9486196837483,-35.8637227501231,-7.94498599890611,-8.7284437884538,-5.82638268077311,-46.3822010669678
-26.1290323,80,-29.0322581,-23.2258065,79.5,80.5,-44.4900321550061,110.262321741478,-72.4682293478549,-43.3032723393526,-51.6397053929115,-83.480208623482,-5.40908497251424,-44.5611675816071,-44.3204157041769,-103.757458943551,40.3293657953718,40.1848663426757,11.476680355489,29.6434139661632,-28.0161057110716,114.655257698791,-69.3057996493676,-52.8047344363121,77.4615588217947,-104.009197882127,-70.4505602909413,-7.86204939240308,-89.1098891547635,-35.6952578462746,-29.782013383727,57.4760078041848,-18.621562503638,-6.79503310994419,53.0894683826382,-58.2992947224899,-40.0956715110905,-80.3727560803379,-81.1582555419676,30.8521077200198,-86.815486622592,-61.6417822046088,-74.9470381939118,-95.046509964225,-28.2302825191406,-89.5788332952482,-46.6934131860872,-55.7190982967901,11.1732096285162,-10.928482120806,43.0394434101767,-60.1722952338163,-66.4274279649477,27.6636846937796,-39.5046318935704,-24.7166131988791,63.4713541871495,53.9058449790012,-34.1914474567238,-41.0853596592049,10.1576530855632,-52.0952270812259,-65.2467866943179,1.02996043471532,-17.4795268060166,-54.5033148402273,-71.8132632926933,-26.2321882921763,-41.2772878328119,-29.2757451186536,-83.725226840998,25.1277681176639,-68.9738632303069,-36.430495962908,-36.5671835751165,-38.6358345562398,-47.868776816218,-55.7313422292812,-48.1779578973257,-100.915471116212,-130.620063818852,-132.088211112204,-77.6371110206926,-90.69459062663,-95.9095628852091,-79.0321763103863,-111.383756946791,40.9557160801059,-95.5223507403184,-98.9944973646117,-66.6610665804143,-124.281112282392,-99.8354001170385,-120.178350993948,-78.3408401185031,24.4873491838112,-73.0119784364534,-121.316279012765,-86.0662780255224,-105.194346062045,-47.6379237009924,-151.675755797138,-166.663828403969,-129.22234789163,-128.661817542005,-121.1717947664,-61.1331699620772,-96.0602388272575,-15.7597758068968,-124.058396473623,-111.39967313633,-92.3082107744577,-64.915935156638,-95.3405880572952,5.05689988891432,-91.7585665498197,-140.451936355146,-51.6311405914383,-59.5238723022504,-155.790089380196,-85.1593754844055,-108.321806327939,-36.9217108086801,-93.038838656229,8.97016578845349,-89.0752701541436,-135.744016627551,-85.5577697748847,1.02692392835849,-108.955165272176,-71.4255554329486,-68.6521651424911,-131.966195805103,-13.0397674721845,-108.662072275389,20.9498668535897,-108.369232232728,-152.015357436702,-138.621940102383,-49.0394632455764,-104.700450382141,21.3681461386253,-111.857749643519
-24.75,77,-27,-22.5,76.5,77.5,-18.2840179727786,107.985106331106,-41.5116859720375,-9.35249141084105,-34.4261182760258,-49.0422481531783,13.007791088279,-18.3185528482086,-18.1430549186508,-74.1427068114488,60.9100403093161,58.7445545791293,38.1512959533554,49.5845419656818,-0.515880709006103,115.017539699701,-47.3142342879872,-35.5159430811067,76.4996798482777,-66.2427618816018,-46.3163278497004,0.922382665662509,-54.5621180145439,-16.8339688264595,-0.0917747338254614,61.913206404396,7.06251753887525,2.78159235428611,51.3152532258628,-23.8492418630526,-15.7935917303655,-55.1599416486158,-40.6289350810551,52.1801932372259,-47.1249540840505,-30.0935990194454,-37.9295758365974,-61.9331490283157,-10.5818224419598,-53.7527080140796,-17.5827690130403,-29.1040272490947,24.2949196216785,3.51134398769978,45.0334226783561,-36.3476494059628,-30.5328857128593,39.4067951390983,-9.05693786280751,-11.9363709557648,73.5875704205367,59.0554762681102,-14.612093361292,-23.3313657673144,33.0996893264573,-23.4356359041537,-41.875644492659,20.4762458167224,8.3853564801896,-34.4504394177192,-46.5189764086269,-0.8846508331339,-9.21850324007033,-9.77888444671376,-48.8154764417423,41.0015486903421,-34.551021357612,-9.31503836938634,-15.6547043232224,-8.31506545913792,-22.4592342200044,-27.5121915512852,-23.0200507713357,-79.9566793174173,-93.7113674483539,-103.410111507115,-55.292637523801,-59.2955490562705,-75.0906343572263,-60.1278626716319,-86.6263456565315,29.6958511005277,-77.8442413578891,-65.859873685993,-36.3183160781633,-95.3575731337367,-68.2665523584999,-87.9971431753241,-57.4525103823706,29.5652562559541,-51.2792590713583,-82.5980783542726,-55.4592817184501,-76.3104646017689,-28.3058543790845,-114.74506035822,-123.981549436801,-99.2269828230659,-90.4093147862473,-90.6780535874563,-52.7252260383747,-80.1062560618738,-13.5231779601975,-93.7322720731412,-91.4547173874595,-73.6591920367839,-37.3522611208041,-71.7632792711779,2.95859426289887,-61.0200625179257,-109.697332761592,-44.6348760547904,-48.0679018792727,-114.225212494792,-69.5722102499285,-78.2548456800322,-31.7049546605827,-68.4598994831911,11.3752050479831,-59.6256036603483,-99.6667901823049,-67.9595361601102,10.3078044859094,-74.106722857721,-52.125766653887,-40.4411353756649,-94.9639161312747,1.10998711911029,-79.2294817992316,17.9017703223555,-74.6168523215661,-107.912273366724,-98.4865701189532,-41.0098958960813,-82.6545876809265,31.6807703278006,-78.1079806481744
